Time,u100,v100
2021-01-25 04:00:00,3.50473,-1.0119
2021-01-25 05:00:00,3.0185,-0.93926
2021-01-25 06:00:00,2.29197,-0.73413
2021-01-25 07:00:00,1.61144,-0.94221
2021-01-25 08:00:00,0.92058,-1.24255
2021-01-25 09:00:00,0.7488,-0.94025
2021-01-25 10:00:00,0.27853,0.13353
2021-01-25 11:00:00,-0.1955,0.57914
2021-01-25 12:00:00,-0.6301,0.76956
2021-01-25 13:00:00,-1.04124,1.06107
2021-01-25 14:00:00,-1.61194,1.11898
2021-01-25 15:00:00,-1.68892,1.07285
2021-01-25 16:00:00,-1.7978,0.99334
2021-01-25 17:00:00,-1.9799,0.71655
2021-01-25 18:00:00,-2.6717,0.59583
2021-01-25 19:00:00,-3.05843,0.45842
2021-01-25 20:00:00,-3.14479,0.37891
2021-01-25 21:00:00,-3.82532,0.32395
2021-01-25 22:00:00,-4.65323,-0.52506
2021-01-25 23:00:00,-4.88226,-0.02842
2021-01-26 00:00:00,-5.06586,0.71034
2021-01-26 01:00:00,-4.83897,1.56524
2021-01-26 02:00:00,-4.60994,2.57607
2021-01-26 03:00:00,-4.43014,3.40917
2021-01-26 04:00:00,-4.63456,3.998
2021-01-26 05:00:00,-4.79188,4.17902
2021-01-26 06:00:00,-4.92566,4.56612
2021-01-26 07:00:00,-5.09369,5.36541
2021-01-26 08:00:00,-5.26813,6.00659
2021-01-26 09:00:00,-5.81823,6.06874
2021-01-26 10:00:00,-7.44285,5.32943
2021-01-26 11:00:00,-7.51348,4.8082
2021-01-26 12:00:00,-7.36044,4.54213
2021-01-26 13:00:00,-7.1175,4.33386
2021-01-26 14:00:00,-6.72686,4.46253
2021-01-26 15:00:00,-6.02479,5.15714
2021-01-26 16:00:00,-5.05837,6.76553
2021-01-26 17:00:00,-3.63282,8.27143
2021-01-26 18:00:00,-1.64646,9.20702
2021-01-26 19:00:00,0.95741,9.84275
2021-01-26 20:00:00,2.22136,9.14051
2021-01-26 21:00:00,5.25654,6.0622
2021-01-26 22:00:00,5.71995,2.36126
2021-01-26 23:00:00,6.84477,0.51406
2021-01-27 00:00:00,8.37656,-1.23584
2021-01-27 01:00:00,9.74081,-2.44972
2021-01-27 02:00:00,9.89583,-4.23441
2021-01-27 03:00:00,9.45424,-5.36137
2021-01-27 04:00:00,9.14043,-6.06309
2021-01-27 05:00:00,9.26539,-5.87771
2021-01-27 06:00:00,9.15358,-5.85467
2021-01-27 07:00:00,8.6932,-5.74051
2021-01-27 08:00:00,8.08624,-5.45772
2021-01-27 09:00:00,7.76773,-5.42735
2021-01-27 10:00:00,7.20869,-4.39361
2021-01-27 11:00:00,7.38908,-4.12863
2021-01-27 12:00:00,7.43136,-4.39466
2021-01-27 13:00:00,6.85353,-4.62717
2021-01-27 14:00:00,5.96941,-4.76123
2021-01-27 15:00:00,5.73076,-4.40827
2021-01-27 16:00:00,5.2591,-4.16529
2021-01-27 17:00:00,4.88327,-4.70258
2021-01-27 18:00:00,4.25377,-5.20531
2021-01-27 19:00:00,3.43729,-5.21055
2021-01-27 20:00:00,2.65464,-5.35718
2021-01-27 21:00:00,1.72917,-4.96337
2021-01-27 22:00:00,1.32234,-3.53269
2021-01-27 23:00:00,-1.5499,-2.49476
2021-01-28 00:00:00,-3.55189,-2.50023
2021-01-28 01:00:00,-4.3717,-2.78586
2021-01-28 02:00:00,-4.75173,-1.95027
2021-01-28 03:00:00,-5.03804,-1.08804
2021-01-28 04:00:00,-5.24402,-1.30972
2021-01-28 05:00:00,-5.54475,-0.99638
2021-01-28 06:00:00,-5.60449,-0.7214
2021-01-28 07:00:00,-6.34499,-0.15652
2021-01-28 08:00:00,-7.20805,0.3572
2021-01-28 09:00:00,-7.76831,0.79951
2021-01-28 10:00:00,-7.86306,0.18773
2021-01-28 11:00:00,-8.91356,1.86105
2021-01-28 12:00:00,-9.21224,3.59085
2021-01-28 13:00:00,-9.51915,5.17037
2021-01-28 14:00:00,-9.15662,7.09628
2021-01-28 15:00:00,-8.96506,8.57882
2021-01-28 16:00:00,-9.45426,9.09147
2021-01-28 17:00:00,-10.35543,9.73095
2021-01-28 18:00:00,-8.06904,11.11863
2021-01-28 19:00:00,4.43294,12.40932
2021-01-28 20:00:00,7.51749,7.83595
2021-01-28 21:00:00,7.87693,6.82877
2021-01-28 22:00:00,8.25181,2.57194
2021-01-28 23:00:00,11.18703,5.07871
2021-01-29 00:00:00,12.75898,5.79388
2021-01-29 01:00:00,13.38456,6.95301
2021-01-29 02:00:00,15.44522,6.61011
2021-01-29 03:00:00,15.63025,4.64712
2021-01-29 04:00:00,15.8285,2.39295
2021-01-29 05:00:00,15.89018,1.62956
2021-01-29 06:00:00,16.61047,1.00221
2021-01-29 07:00:00,16.51025,-0.59538
2021-01-29 08:00:00,16.16222,-1.5735
2021-01-29 09:00:00,16.17653,-2.55949
2021-01-29 10:00:00,13.02771,-3.23181
2021-01-29 11:00:00,13.06957,-3.02157
2021-01-29 12:00:00,13.36804,-2.94962
2021-01-29 13:00:00,13.38456,-4.32124
2021-01-29 14:00:00,13.30526,-6.41576
2021-01-29 15:00:00,12.72043,-7.03974
2021-01-29 16:00:00,12.98917,-6.834
2021-01-29 17:00:00,13.76673,-6.62488
2021-01-29 18:00:00,14.25244,-6.12458
2021-01-29 19:00:00,14.49584,-5.89747
2021-01-29 20:00:00,14.24253,-5.82889
2021-01-29 21:00:00,13.94846,-6.34606
2021-01-29 22:00:00,11.35473,-6.85311
2021-01-29 23:00:00,10.69941,-6.67772
2021-01-30 00:00:00,10.99757,-5.95249
2021-01-30 01:00:00,11.57154,-5.62587
2021-01-30 02:00:00,12.43054,-5.83167
2021-01-30 03:00:00,12.68824,-6.13987
2021-01-30 04:00:00,12.52718,-6.52178
2021-01-30 05:00:00,11.29237,-6.31086
2021-01-30 06:00:00,10.61786,-6.10505
2021-01-30 07:00:00,10.40799,-5.5972
2021-01-30 08:00:00,9.09704,-5.03508
2021-01-30 09:00:00,7.69628,-5.04941
2021-01-30 10:00:00,7.65431,-5.18968
2021-01-30 11:00:00,6.97199,-5.1262
2021-01-30 12:00:00,6.79921,-5.1047
2021-01-30 13:00:00,7.10572,-4.63063
2021-01-30 14:00:00,7.1965,-4.54155
2021-01-30 15:00:00,7.55572,-4.60504
2021-01-30 16:00:00,8.34736,-4.33268
2021-01-30 17:00:00,9.41135,-4.08284
2021-01-30 18:00:00,10.16005,-4.47602
2021-01-30 19:00:00,9.8838,-4.90606
2021-01-30 20:00:00,9.82816,-5.3873
2021-01-30 21:00:00,9.76667,-5.33406
2021-01-30 22:00:00,9.17708,-5.27364
2021-01-30 23:00:00,9.79302,-5.29412
2021-01-31 00:00:00,10.58182,-4.94422
2021-01-31 01:00:00,10.38997,-4.23113
2021-01-31 02:00:00,10.58679,-3.97698
2021-01-31 03:00:00,10.80746,-3.89821
2021-01-31 04:00:00,10.31741,-3.99168
2021-01-31 05:00:00,9.81245,-3.90871
2021-01-31 06:00:00,8.97947,-4.0799
2021-01-31 07:00:00,8.33037,-3.98748
2021-01-31 08:00:00,7.82144,-3.66821
2021-01-31 09:00:00,7.72104,-3.53799
2021-01-31 10:00:00,6.08887,-2.75768
2021-01-31 11:00:00,5.87416,-2.45417
2021-01-31 12:00:00,5.44574,-2.24727
2021-01-31 13:00:00,5.35727,-1.67281
2021-01-31 14:00:00,4.93283,-0.99542
2021-01-31 15:00:00,4.4388,-0.27498
2021-01-31 16:00:00,4.49645,0.52529
2021-01-31 17:00:00,3.99945,0.90336
2021-01-31 18:00:00,2.4627,1.37701
2021-01-31 19:00:00,1.52037,2.37261
2021-01-31 20:00:00,0.51045,3.58036
2021-01-31 21:00:00,-1.35333,4.88892
2021-01-31 22:00:00,-3.86421,5.15042
2021-01-31 23:00:00,-5.44072,5.7837
2021-02-01 00:00:00,-4.72373,5.50367
2021-02-01 01:00:00,-3.27181,5.17926
2021-02-01 02:00:00,-2.41445,5.89618
2021-02-01 03:00:00,-2.38547,6.29909
2021-02-01 04:00:00,-1.83987,7.43501
2021-02-01 05:00:00,-1.19136,8.39689
2021-02-01 06:00:00,-0.90957,9.59617
2021-02-01 07:00:00,-0.41493,10.76802
2021-02-01 08:00:00,-1.10142,11.47549
2021-02-01 09:00:00,-2.26955,11.5067
2021-02-01 10:00:00,-1.56508,10.04259
2021-02-01 11:00:00,0.24957,11.68924
2021-02-01 12:00:00,-0.91556,11.641
2021-02-01 13:00:00,-0.36597,12.4752
2021-02-01 14:00:00,2.94556,13.39736
2021-02-01 15:00:00,6.90661,12.30023
2021-02-01 16:00:00,9.2109,7.74807
2021-02-01 17:00:00,8.25461,3.60071
2021-02-01 18:00:00,8.59536,1.69775
2021-02-01 19:00:00,8.16867,0.66777
2021-02-01 20:00:00,8.15468,-0.70932
2021-02-01 21:00:00,8.59735,-2.10722
2021-02-01 22:00:00,8.5354,-5.41943
2021-02-01 23:00:00,9.16793,-5.76938
2021-02-02 00:00:00,10.29499,-5.13453
2021-02-02 01:00:00,11.05166,-4.23311
2021-02-02 02:00:00,11.10793,-5.139
2021-02-02 03:00:00,10.80526,-6.53088
2021-02-02 04:00:00,10.97405,-6.38615
2021-02-02 05:00:00,11.17583,-5.49545
2021-02-02 06:00:00,11.28545,-4.56009
2021-02-02 07:00:00,11.19329,-4.05444
2021-02-02 08:00:00,10.52781,-3.82127
2021-02-02 09:00:00,10.09515,-3.83914
2021-02-02 10:00:00,9.92733,-3.10746
2021-02-02 11:00:00,10.35611,-3.97046
2021-02-02 12:00:00,9.56257,-4.71107
2021-02-02 13:00:00,9.21916,-4.80219
2021-02-02 14:00:00,7.95902,-4.93173
2021-02-02 15:00:00,7.97842,-6.07168
2021-02-02 16:00:00,8.1705,-6.41027
2021-02-02 17:00:00,7.84552,-6.13422
2021-02-02 18:00:00,7.68836,-6.05024
2021-02-02 19:00:00,7.98327,-5.74113
2021-02-02 20:00:00,8.37228,-5.13274
2021-02-02 21:00:00,9.96225,-5.06753
2021-02-02 22:00:00,9.35304,-5.2471
2021-02-02 23:00:00,11.75692,-6.9865
2021-02-03 00:00:00,13.42535,-5.94231
2021-02-03 01:00:00,12.77478,-5.24309
2021-02-03 02:00:00,12.28937,-5.2283
2021-02-03 03:00:00,11.83241,-4.74013
2021-02-03 04:00:00,11.15889,-4.72238
2021-02-03 05:00:00,10.46794,-5.44527
2021-02-03 06:00:00,9.07595,-6.16125
2021-02-03 07:00:00,7.83536,-6.29833
2021-02-03 08:00:00,7.5665,-5.33481
2021-02-03 09:00:00,7.19488,-4.49851
2021-02-03 10:00:00,5.79554,-3.84072
2021-02-03 11:00:00,5.36335,-3.72238
2021-02-03 12:00:00,7.4775,-4.00443
2021-02-03 13:00:00,8.91353,-3.81705
2021-02-03 14:00:00,9.1466,-4.54684
2021-02-03 15:00:00,7.91611,-5.05079
2021-02-03 16:00:00,6.84068,-5.44329
2021-02-03 17:00:00,6.18093,-6.24507
2021-02-03 18:00:00,4.86877,-6.14941
2021-02-03 19:00:00,2.69774,-4.11883
2021-02-03 20:00:00,1.7572,-2.68884
2021-02-03 21:00:00,0.80749,-1.66517
2021-02-03 22:00:00,-1.06441,0.57548
2021-02-03 23:00:00,-2.70231,0.467
2021-02-04 00:00:00,-3.1194,-0.09943
2021-02-04 01:00:00,-0.68325,-2.39851
2021-02-04 02:00:00,2.37359,-6.7583
2021-02-04 03:00:00,4.5417,-7.61406
2021-02-04 04:00:00,6.43036,-6.87284
2021-02-04 05:00:00,8.97773,-6.33648
2021-02-04 06:00:00,11.86918,-6.12603
2021-02-04 07:00:00,12.48225,-5.28424
2021-02-04 08:00:00,13.00313,-5.12967
2021-02-04 09:00:00,13.22745,-5.22837
2021-02-04 10:00:00,10.52991,-5.35501
2021-02-04 11:00:00,9.87596,-7.74815
2021-02-04 12:00:00,9.32847,-8.15042
2021-02-04 13:00:00,9.89972,-7.56005
2021-02-04 14:00:00,10.03184,-6.80579
2021-02-04 15:00:00,10.43296,-6.33462
2021-02-04 16:00:00,10.71146,-6.20798
2021-02-04 17:00:00,10.97475,-6.60187
2021-02-04 18:00:00,11.25895,-6.87005
2021-02-04 19:00:00,11.2694,-6.60838
2021-02-04 20:00:00,10.96714,-6.09344
2021-02-04 21:00:00,10.53656,-5.47886
2021-02-04 22:00:00,10.43296,-3.60626
2021-02-04 23:00:00,10.67819,-3.60626
2021-02-05 00:00:00,12.19879,-3.88992
2021-02-05 01:00:00,10.98478,-3.40896
2021-02-05 02:00:00,11.73209,-2.53317
2021-02-05 03:00:00,10.7534,-1.21232
2021-02-05 04:00:00,9.5453,-0.56894
2021-02-05 05:00:00,9.21645,-0.20732
2021-02-05 06:00:00,7.97586,0.51232
2021-02-05 07:00:00,7.84097,1.08212
2021-02-05 08:00:00,7.2,1.43387
2021-02-05 09:00:00,6.76579,2.26748
2021-02-05 10:00:00,6.01061,0.92778
2021-02-05 11:00:00,5.97713,2.15801
2021-02-05 12:00:00,5.77726,3.63499
2021-02-05 13:00:00,6.44087,3.98046
2021-02-05 14:00:00,7.50227,3.46271
2021-02-05 15:00:00,7.91974,3.38733
2021-02-05 16:00:00,8.09795,3.57577
2021-02-05 17:00:00,7.97093,3.30298
2021-02-05 18:00:00,8.48883,3.40707
2021-02-05 19:00:00,8.66507,3.55423
2021-02-05 20:00:00,8.71233,3.21953
2021-02-05 21:00:00,8.71332,3.23568
2021-02-05 22:00:00,6.7776,2.43976
2021-02-05 23:00:00,7.1872,2.77536
2021-02-06 00:00:00,6.42524,2.22945
2021-02-06 01:00:00,7.18179,1.9474
2021-02-06 02:00:00,8.9345,1.74422
2021-02-06 03:00:00,8.86211,1.41118
2021-02-06 04:00:00,9.2883,1.13311
2021-02-06 05:00:00,9.62681,0.99049
2021-02-06 06:00:00,9.54117,0.40567
2021-02-06 07:00:00,8.14124,-0.73131
2021-02-06 08:00:00,6.39159,-1.3464
2021-02-06 09:00:00,5.18131,-1.67865
2021-02-06 10:00:00,4.95802,0.25667
2021-02-06 11:00:00,5.19355,1.10124
2021-02-06 12:00:00,5.04571,0.58255
2021-02-06 13:00:00,5.18539,-0.70979
2021-02-06 14:00:00,5.1548,-2.07703
2021-02-06 15:00:00,4.2188,-3.1431
2021-02-06 16:00:00,3.10233,-3.23632
2021-02-06 17:00:00,1.88593,-2.81802
2021-02-06 18:00:00,1.29048,-1.95991
2021-02-06 19:00:00,1.35777,-1.25079
2021-02-06 20:00:00,1.84821,-1.1026
2021-02-06 21:00:00,2.02256,-0.92333
2021-02-06 22:00:00,3.18798,-1.77108
2021-02-06 23:00:00,3.52852,-3.3877
2021-02-07 00:00:00,2.79744,-4.29709
2021-02-07 01:00:00,2.23465,-5.03996
2021-02-07 02:00:00,2.70096,-6.46447
2021-02-07 03:00:00,3.87076,-7.10199
2021-02-07 04:00:00,5.08378,-7.75211
2021-02-07 05:00:00,5.84858,-7.94751
2021-02-07 06:00:00,6.12294,-7.68638
2021-02-07 07:00:00,6.31288,-7.02905
2021-02-07 08:00:00,6.74,-6.77872
2021-02-07 09:00:00,6.65759,-6.06827
2021-02-07 10:00:00,4.61345,-5.16962
2021-02-07 11:00:00,5.91792,-5.54691
2021-02-07 12:00:00,6.03249,-6.07547
2021-02-07 13:00:00,5.65462,-6.15651
2021-02-07 14:00:00,5.38729,-5.97012
2021-02-07 15:00:00,5.70085,-5.95661
2021-02-07 16:00:00,5.76617,-5.63966
2021-02-07 17:00:00,5.83853,-5.3308
2021-02-07 18:00:00,6.18726,-5.41815
2021-02-07 19:00:00,7.19526,-6.65356
2021-02-07 20:00:00,7.66057,-6.96061
2021-02-07 21:00:00,8.04447,-6.81744
2021-02-07 22:00:00,7.27264,-6.37082
2021-02-07 23:00:00,8.68063,-6.25286
2021-02-08 00:00:00,9.3537,-6.08137
2021-02-08 01:00:00,9.83678,-5.54307
2021-02-08 02:00:00,10.38534,-5.54612
2021-02-08 03:00:00,11.14216,-6.02652
2021-02-08 04:00:00,11.05091,-6.68162
2021-02-08 05:00:00,10.26403,-7.1803
2021-02-08 06:00:00,9.38805,-7.02897
2021-02-08 07:00:00,8.60547,-6.63794
2021-02-08 08:00:00,8.64519,-6.79943
2021-02-08 09:00:00,9.19912,-7.1417
2021-02-08 10:00:00,7.44608,-5.38666
2021-02-08 11:00:00,9.06063,-5.99301
2021-02-08 12:00:00,9.58236,-6.60443
2021-02-08 13:00:00,10.42076,-7.63531
2021-02-08 14:00:00,10.62473,-7.80797
2021-02-08 15:00:00,10.54851,-7.72367
2021-02-08 16:00:00,10.4111,-7.95524
2021-02-08 17:00:00,10.63976,-8.15329
2021-02-08 18:00:00,10.47766,-7.49109
2021-02-08 19:00:00,10.78039,-7.17827
2021-02-08 20:00:00,10.94034,-7.03506
2021-02-08 21:00:00,11.17007,-7.39765
2021-02-08 22:00:00,7.15409,-4.87376
2021-02-08 23:00:00,8.4745,-5.24041
2021-02-09 00:00:00,9.49569,-5.66356
2021-02-09 01:00:00,10.62086,-5.86448
2021-02-09 02:00:00,10.66445,-5.83999
2021-02-09 03:00:00,10.90975,-5.78174
2021-02-09 04:00:00,11.09221,-5.40608
2021-02-09 05:00:00,10.72932,-5.15873
2021-02-09 06:00:00,10.47996,-5.05236
2021-02-09 07:00:00,9.75519,-4.68682
2021-02-09 08:00:00,9.41156,-4.47071
2021-02-09 09:00:00,8.74254,-3.9701
2021-02-09 10:00:00,8.4283,-2.54003
2021-02-09 11:00:00,8.50433,-2.77388
2021-02-09 12:00:00,8.75369,-3.52943
2021-02-09 13:00:00,8.70706,-3.93802
2021-02-09 14:00:00,8.69895,-4.07394
2021-02-09 15:00:00,9.11253,-4.32888
2021-02-09 16:00:00,9.26052,-4.24362
2021-02-09 17:00:00,9.34668,-3.72191
2021-02-09 18:00:00,9.02434,-3.42982
2021-02-09 19:00:00,8.43945,-3.29643
2021-02-09 20:00:00,7.78057,-2.90051
2021-02-09 21:00:00,7.82213,-2.46743
2021-02-09 22:00:00,7.2413,-2.31041
2021-02-09 23:00:00,7.59405,-1.80474
2021-02-10 00:00:00,8.73031,-1.74601
2021-02-10 01:00:00,9.37869,-1.9867
2021-02-10 02:00:00,9.29986,-1.9924
2021-02-10 03:00:00,9.48413,-2.00522
2021-02-10 04:00:00,10.02708,-2.07358
2021-02-10 05:00:00,9.42107,-1.66626
2021-02-10 06:00:00,9.21216,-1.48111
2021-02-10 07:00:00,8.73031,-1.59932
2021-02-10 08:00:00,8.26718,-2.06931
2021-02-10 09:00:00,7.81587,-2.29433
2021-02-10 10:00:00,7.66215,-1.75456
2021-02-10 11:00:00,7.27982,-1.83146
2021-02-10 12:00:00,7.08866,-2.04937
2021-02-10 13:00:00,7.28081,-2.37836
2021-02-10 14:00:00,7.05811,-3.0748
2021-02-10 15:00:00,6.35258,-3.5106
2021-02-10 16:00:00,5.88846,-3.88517
2021-02-10 17:00:00,5.38394,-4.21701
2021-02-10 18:00:00,5.03117,-4.15292
2021-02-10 19:00:00,5.19869,-3.61315
2021-02-10 20:00:00,6.03035,-3.27988
2021-02-10 21:00:00,6.88271,-4.03756
2021-02-10 22:00:00,6.998,-5.20114
2021-02-10 23:00:00,6.40973,-7.14233
2021-02-11 00:00:00,6.06035,-7.40531
2021-02-11 01:00:00,5.9727,-6.51503
2021-02-11 02:00:00,6.41621,-6.73293
2021-02-11 03:00:00,6.87557,-6.7485
2021-02-11 04:00:00,6.92943,-6.35212
2021-02-11 05:00:00,6.91359,-5.83124
2021-02-11 06:00:00,6.53132,-5.05302
2021-02-11 07:00:00,5.94841,-4.60062
2021-02-11 08:00:00,5.13213,-4.22604
2021-02-11 09:00:00,4.38343,-3.57026
2021-02-11 10:00:00,4.281,-3.50697
2021-02-11 11:00:00,3.83854,-3.40009
2021-02-11 12:00:00,3.66853,-3.25068
2021-02-11 13:00:00,4.42778,-2.49944
2021-02-11 14:00:00,4.8618,-2.72149
2021-02-11 15:00:00,4.86602,-3.06702
2021-02-11 16:00:00,3.47528,-4.06521
2021-02-11 17:00:00,2.17536,-3.96041
2021-02-11 18:00:00,1.53015,-3.9573
2021-02-11 19:00:00,0.04859,-4.00918
2021-02-11 20:00:00,-1.08343,-2.98816
2021-02-11 21:00:00,-1.75082,-1.98686
2021-02-11 22:00:00,-1.72759,-0.96688
2021-02-11 23:00:00,-1.55335,-0.21356
2021-02-12 00:00:00,-1.03656,0.86848
2021-02-12 01:00:00,-0.46335,1.41261
2021-02-12 02:00:00,-0.49581,0.94063
2021-02-12 03:00:00,-0.38543,0.52076
2021-02-12 04:00:00,0.18407,0.58689
2021-02-12 05:00:00,0.81664,0.62397
2021-02-12 06:00:00,0.77398,0.25921
2021-02-12 07:00:00,0.28795,-0.3691
2021-02-12 08:00:00,-0.46706,-0.82705
2021-02-12 09:00:00,-1.18868,-0.6096
2021-02-12 10:00:00,-2.36849,-0.95231
2021-02-12 11:00:00,-2.53452,-0.36108
2021-02-12 12:00:00,-2.47701,-0.23281
2021-02-12 13:00:00,-2.73023,-0.00835
2021-02-12 14:00:00,-2.90646,0.29328
2021-02-12 15:00:00,-2.98901,0.42355
2021-02-12 16:00:00,-2.87956,0.62598
2021-02-12 17:00:00,-2.79608,1.00877
2021-02-12 18:00:00,-2.61151,1.39357
2021-02-12 19:00:00,-2.42507,1.56894
2021-02-12 20:00:00,-2.32212,1.77938
2021-02-12 21:00:00,-2.28316,2.01387
2021-02-12 22:00:00,-2.25441,1.01078
2021-02-12 23:00:00,-2.27852,1.4527
2021-02-13 00:00:00,-1.93397,1.71202
2021-02-13 01:00:00,-1.25033,1.94941
2021-02-13 02:00:00,-0.61855,2.12048
2021-02-13 03:00:00,-0.01128,2.60199
2021-02-13 04:00:00,0.31687,2.94702
2021-02-13 05:00:00,0.43945,3.04698
2021-02-13 06:00:00,0.50546,3.26899
2021-02-13 07:00:00,0.58089,3.44103
2021-02-13 08:00:00,0.63653,3.56693
2021-02-13 09:00:00,0.46114,3.6419
2021-02-13 10:00:00,-0.51671,3.34203
2021-02-13 11:00:00,-0.87126,3.89659
2021-02-13 12:00:00,-0.40072,3.87832
2021-02-13 13:00:00,0.15939,3.83219
2021-02-13 14:00:00,0.68745,4.10995
2021-02-13 15:00:00,1.09481,4.53571
2021-02-13 16:00:00,1.35412,4.87017
2021-02-13 17:00:00,1.46633,4.8942
2021-02-13 18:00:00,1.33903,4.53187
2021-02-13 19:00:00,1.26454,4.46459
2021-02-13 20:00:00,1.25417,4.21182
2021-02-13 21:00:00,0.99862,4.14263
2021-02-13 22:00:00,-0.19799,4.28102
2021-02-13 23:00:00,-0.25928,4.46844
2021-02-14 00:00:00,0.24265,4.22842
2021-02-14 01:00:00,0.64521,3.96816
2021-02-14 02:00:00,1.15378,4.25019
2021-02-14 03:00:00,2.15477,4.89132
2021-02-14 04:00:00,3.04703,5.06362
2021-02-14 05:00:00,3.63738,4.97475
2021-02-14 06:00:00,3.35164,4.57211
2021-02-14 07:00:00,2.49262,4.0271
2021-02-14 08:00:00,1.99393,3.89017
2021-02-14 09:00:00,1.38202,3.84483
2021-02-14 10:00:00,1.44312,3.25901
2021-02-14 11:00:00,0.79706,3.76684
2021-02-14 12:00:00,-0.12575,4.59479
2021-02-14 13:00:00,-1.04317,4.76436
2021-02-14 14:00:00,-1.98575,4.75439
2021-02-14 15:00:00,-2.53836,4.6891
2021-02-14 16:00:00,-3.44679,4.62018
2021-02-14 17:00:00,-4.00749,4.29734
2021-02-14 18:00:00,-3.70737,4.10781
2021-02-14 19:00:00,-4.03714,3.5229
2021-02-14 20:00:00,-3.76398,3.0858
2021-02-14 21:00:00,-3.80981,3.30163
2021-02-14 22:00:00,-5.76775,2.45373
2021-02-14 23:00:00,-5.56108,3.20188
2021-02-15 00:00:00,-4.46267,3.94357
2021-02-15 01:00:00,-5.17296,4.28344
2021-02-15 02:00:00,-3.93731,6.43754
2021-02-15 03:00:00,-4.92705,5.93053
2021-02-15 04:00:00,-4.44438,4.8138
2021-02-15 05:00:00,-3.61723,4.1107
2021-02-15 06:00:00,-3.26259,1.77172
2021-02-15 07:00:00,-2.04523,0.5196
2021-02-15 08:00:00,-0.00682,-1.03225
2021-02-15 09:00:00,2.63417,-2.29091
2021-02-15 10:00:00,4.07305,0.62978
2021-02-15 11:00:00,5.12172,2.20497
2021-02-15 12:00:00,6.01188,2.6653
2021-02-15 13:00:00,9.84482,-0.92674
2021-02-15 14:00:00,12.5295,-2.40949
2021-02-15 15:00:00,13.23472,-0.5131
2021-02-15 16:00:00,14.47544,2.41973
2021-02-15 17:00:00,15.14103,2.02756
2021-02-15 18:00:00,17.51579,-0.27127
2021-02-15 19:00:00,17.89888,-1.46923
2021-02-15 20:00:00,17.93546,-0.82123
2021-02-15 21:00:00,18.77277,0.06207
2021-02-15 22:00:00,18.5736,1.11812
2021-02-15 23:00:00,19.71678,1.25537
2021-02-16 00:00:00,19.75731,0.52374
2021-02-16 01:00:00,19.65091,0.98243
2021-02-16 02:00:00,20.23872,1.41363
2021-02-16 03:00:00,19.909,0.63936
2021-02-16 04:00:00,19.03993,-0.53295
2021-02-16 05:00:00,19.10946,-1.32144
2021-02-16 06:00:00,19.3233,-2.38382
2021-02-16 07:00:00,18.38997,-2.22934
2021-02-16 08:00:00,17.39239,-2.00189
2021-02-16 09:00:00,17.0574,-1.42285
2021-02-16 10:00:00,13.6043,-3.54665
2021-02-16 11:00:00,14.52814,-3.8575
2021-02-16 12:00:00,15.74589,-3.94658
2021-02-16 13:00:00,16.95838,-3.08891
2021-02-16 14:00:00,16.30947,-2.68329
2021-02-16 15:00:00,15.71429,-2.38003
2021-02-16 16:00:00,14.83258,-2.9894
2021-02-16 17:00:00,14.1921,-2.93349
2021-02-16 18:00:00,13.50106,-2.35539
2021-02-16 19:00:00,13.04072,-2.12983
2021-02-16 20:00:00,12.74576,-2.32222
2021-02-16 21:00:00,12.80475,-2.39045
2021-02-16 22:00:00,12.98489,-1.02197
2021-02-16 23:00:00,14.46494,-1.32713
2021-02-17 00:00:00,14.253,-2.40439
2021-02-17 01:00:00,13.60479,-2.50104
2021-02-17 02:00:00,12.90226,-1.70922
2021-02-17 03:00:00,12.8498,-1.10053
2021-02-17 04:00:00,12.29901,-1.18954
2021-02-17 05:00:00,12.08544,-0.9598
2021-02-17 06:00:00,12.43671,-0.67495
2021-02-17 07:00:00,11.0485,-0.65121
2021-02-17 08:00:00,11.48594,-1.0361
2021-02-17 09:00:00,11.39602,-1.81689
2021-02-17 10:00:00,10.65227,-1.73635
2021-02-17 11:00:00,10.31411,-3.05039
2021-02-17 12:00:00,8.66268,-3.83966
2021-02-17 13:00:00,7.45713,-4.47463
2021-02-17 14:00:00,6.57474,-4.41529
2021-02-17 15:00:00,6.9129,-4.4865
2021-02-17 16:00:00,7.09275,-4.57806
2021-02-17 17:00:00,7.62667,-4.67132
2021-02-17 18:00:00,7.61637,-4.04227
2021-02-17 19:00:00,8.14936,-3.87272
2021-02-17 20:00:00,8.3442,-4.16181
2021-02-17 21:00:00,8.62521,-5.06298
2021-02-17 22:00:00,7.681,-2.53495
2021-02-17 23:00:00,7.06277,-3.41832
2021-02-18 00:00:00,6.74585,-4.28952
2021-02-18 01:00:00,6.97891,-4.75446
2021-02-18 02:00:00,7.45072,-4.72947
2021-02-18 03:00:00,7.76242,-4.34842
2021-02-18 04:00:00,7.71316,-4.20385
2021-02-18 05:00:00,7.98317,-4.47782
2021-02-18 06:00:00,7.87896,-5.13551
2021-02-18 07:00:00,7.07744,-5.05609
2021-02-18 08:00:00,6.60279,-5.61384
2021-02-18 09:00:00,6.06844,-5.46392
2021-02-18 10:00:00,6.51941,-4.24758
2021-02-18 11:00:00,6.78943,-4.56527
2021-02-18 12:00:00,7.70084,-5.26402
2021-02-18 13:00:00,8.59804,-6.67936
